PFAM	UniProt	pseudohap
PF14441	0.666666666666667	6.66666666666667
PF14443	0.666666666666667	1
PF14444	0.466666666666667	1
PF14447	0.933333333333333	2
PF14469	0.466666666666667	2
PF14473	0.466666666666667	2.66666666666667
PF14492	5.2	10.3333333333333
PF14497	13.8	46.6666666666667
PF14498	0.266666666666667	1
PF14500	1	1
PF14513	0.8	2
PF14518	0.0666666666666667	1.33333333333333
PF14520	0.933333333333333	2
PF14521	0.2	0.333333333333333
PF14523	2	5.66666666666667
PF14529	17.7333333333333	24.3333333333333
PF14533	1.66666666666667	3
PF14534	0.866666666666667	1.33333333333333
PF14538	1.13333333333333	1.33333333333333
PF14542	0.666666666666667	1
PF14545	0.4	0.333333333333333
PF14551	5.93333333333333	9.33333333333333
PF14555	6.6	17.3333333333333
PF14559	5.53333333333333	10.3333333333333
PF14560	1.53333333333333	2
PF14570	1.86666666666667	2
PF14572	2.6	7.33333333333333
PF14575	1.46666666666667	3
PF14579	0.0666666666666667	0.333333333333333
PF14580	10.4666666666667	27.6666666666667
PF14593	0.933333333333333	1
PF14598	3.46666666666667	11.3333333333333
PF14602	0.8	1
PF14604	24	38.3333333333333
PF14608	4.46666666666667	7.33333333333333
PF14617	0.666666666666667	1
PF14619	1.33333333333333	4.33333333333333
PF14622	1.2	3.66666666666667
PF14623	0.133333333333333	6.33333333333333
PF14624	1.53333333333333	6.33333333333333
PF14625	10.9333333333333	0.666666666666667
PF14630	1.2	1
PF14631	1.53333333333333	2.66666666666667
PF14633	1.4	1.33333333333333
PF14634	3.86666666666667	0.333333333333333
PF14635	1.13333333333333	1
PF14636	0.466666666666667	1
PF14637	0.733333333333333	1
PF14638	0.666666666666667	1
PF14639	1.06666666666667	1
PF14640	0.6	1
PF14641	0.733333333333333	1
PF14642	1.6	1.66666666666667
PF14643	0.8	2.33333333333333
PF14644	0.533333333333333	2.33333333333333
PF14645	0.8	5.33333333333333
PF14646	1.33333333333333	1.66666666666667
PF14647	1	1.33333333333333
PF14648	1.33333333333333	2.66666666666667
PF14649	0.666666666666667	2
PF14652	1.26666666666667	4
PF14655	1.06666666666667	1
PF14656	0.933333333333333	2
PF14663	0.666666666666667	2.66666666666667
PF14664	0.933333333333333	2
PF14666	0.733333333333333	2.66666666666667
PF14668	0.8	2
PF14670	29.6	1
PF14671	1.13333333333333	2.33333333333333
PF14675	0.533333333333333	1
PF14676	0.666666666666667	1
PF14678	0.666666666666667	1
PF14680	0.666666666666667	1
PF14681	2.8	5.33333333333333
PF14687	0.666666666666667	1
PF14688	0.6	1
PF14691	1.46666666666667	1
PF14697	0.733333333333333	1
PF14699	0.733333333333333	2.66666666666667
PF14700	1.26666666666667	2
PF14701	0.8	4.66666666666667
PF14702	1	3.33333333333333
PF14703	3.53333333333333	4.33333333333333
PF14705	1.2	6.33333333333333
PF14707	1.53333333333333	2.33333333333333
PF14712	1.13333333333333	1.33333333333333
PF14713	0.733333333333333	3.33333333333333
PF14716	1.53333333333333	5
PF14719	1.06666666666667	3
PF14721	0.666666666666667	1.66666666666667
PF14724	0.866666666666667	2
PF14726	0.466666666666667	1
PF14727	0.8	1
PF14728	0.6	1
PF14732	0.866666666666667	1
PF14735	0.466666666666667	0.333333333333333
PF14736	0.6	1
PF14737	1.93333333333333	1
PF14738	0.666666666666667	2.66666666666667
PF14740	0.6	2
PF14743	0.133333333333333	2
PF14744	0.733333333333333	1
PF14745	0.666666666666667	1
PF14746	0.666666666666667	1
PF14748	1.46666666666667	2.33333333333333
PF14749	2.2	2.66666666666667
PF14750	1.13333333333333	2
PF14752	1	23.3333333333333
PF14753	1.2	9
PF14765	4.8	26
PF14766	0.466666666666667	0.333333333333333
PF14769	1	2.33333333333333
PF14770	0.733333333333333	1
PF14771	0.666666666666667	2.33333333333333
PF14772	0.8	2
PF14774	0.666666666666667	2
PF14775	0.466666666666667	1.33333333333333
PF14776	0.8	2.66666666666667
PF14777	0.6	1
PF14778	1.13333333333333	1
PF14779	0.6	1.33333333333333
PF14780	0.6	0.333333333333333
PF14781	0.533333333333333	1.66666666666667
PF14782	0.6	1.66666666666667
PF14783	0.533333333333333	1.66666666666667
PF14784	0.533333333333333	1.33333333333333
PF14787	0.333333333333333	0.333333333333333
PF14788	0.133333333333333	1
PF14791	1.73333333333333	4.66666666666667
PF14792	1.73333333333333	5.33333333333333
PF14796	0.666666666666667	2.33333333333333
PF14802	0.6	2.33333333333333
PF14806	1.2	1
PF14808	0.8	1.33333333333333
PF14813	0.4	2
PF14815	0.466666666666667	1
PF14821	0.666666666666667	1
PF14822	0.466666666666667	2
PF14825	0.466666666666667	1.33333333333333
PF14826	0.933333333333333	2.33333333333333
PF14832	0.133333333333333	2
PF14833	2.4	4
PF14837	0.466666666666667	1
PF14838	0.733333333333333	1
PF14839	0.466666666666667	2.33333333333333
PF14844	3.2	8.33333333333333
PF14845	2.2	12.3333333333333
PF14852	1.13333333333333	2.33333333333333
PF14853	1.26666666666667	2.33333333333333
PF14858	0.666666666666667	1
PF14863	0.0666666666666667	1.33333333333333
PF14864	0.0666666666666667	0.333333333333333
PF14865	0.466666666666667	0.333333333333333
PF14874	0.666666666666667	4
PF14875	0.933333333333333	2
PF14880	0.466666666666667	0.666666666666667
PF14881	1.06666666666667	1
PF14886	0.733333333333333	2.33333333333333
PF14890	0.0666666666666667	0.333333333333333
PF14892	0.666666666666667	2.33333333333333
PF14895	0.466666666666667	2
PF14906	0.266666666666667	1
PF14908	0.333333333333333	3
PF14909	0.533333333333333	2.33333333333333
PF14912	2.6	7.66666666666667
PF14913	0.466666666666667	1
PF14916	0.733333333333333	4.33333333333333
PF14922	0.466666666666667	2
PF14923	0.266666666666667	0.666666666666667
PF14924	0.4	2
PF14926	0.4	1.33333333333333
PF14927	0.666666666666667	1.66666666666667
PF14931	0.6	1.33333333333333
PF14933	0.466666666666667	1.33333333333333
PF14934	0.733333333333333	2.33333333333333
PF14935	0.533333333333333	1.33333333333333
PF14936	0.333333333333333	3.33333333333333
PF14938	2.86666666666667	5
PF14943	0.6	1
PF14945	0.666666666666667	2
PF14949	0.533333333333333	2.66666666666667
PF14953	0.6	1
PF14955	0.666666666666667	2.66666666666667
PF14956	0.666666666666667	1
PF14958	0.333333333333333	1.33333333333333
PF14959	0.266666666666667	0.666666666666667
PF14960	0.4	1.33333333333333
PF14961	1.06666666666667	3.33333333333333
PF14964	0.4	0.666666666666667
PF14966	0.666666666666667	1
PF14970	0.266666666666667	2.66666666666667
PF14977	0.733333333333333	2.66666666666667
PF14978	0.533333333333333	1.33333333333333
PF14983	0.333333333333333	0.666666666666667
PF14988	0.733333333333333	4.33333333333333
PF14995	0.6	3
PF14997	0.6	0.333333333333333
PF15002	0.466666666666667	0.666666666666667
PF15004	0.333333333333333	1
PF15006	0.666666666666667	1.33333333333333
PF15007	0.333333333333333	1
PF15008	0.333333333333333	2.66666666666667
PF15013	0.466666666666667	1.66666666666667
PF15014	0.533333333333333	1
PF15016	0.2	1
PF15018	1.13333333333333	2
PF15025	0.266666666666667	1
PF15031	0.333333333333333	1
PF15035	0.6	2
PF15038	0.333333333333333	2
PF15044	1.33333333333333	2
PF15054	0.733333333333333	0.666666666666667
PF15057	1.46666666666667	6
PF15059	0.533333333333333	1
PF15061	0.2	1
PF15065	0.8	2.66666666666667
PF15067	0.466666666666667	2
PF15070	4.93333333333333	3
PF15071	0.2	1
PF15072	0.466666666666667	1.33333333333333
PF15073	0.333333333333333	2.33333333333333
PF15074	0.466666666666667	1.33333333333333
PF15075	0.533333333333333	3.33333333333333
PF15082	0.133333333333333	1.66666666666667
PF15084	0.266666666666667	1
PF15086	0.333333333333333	0.666666666666667
PF15087	0.533333333333333	1.66666666666667
PF15092	0.266666666666667	1.33333333333333
PF15093	0.333333333333333	1.66666666666667
PF15100	0.2	0.333333333333333
PF15104	0.4	1
PF15111	0.333333333333333	1
PF15114	0.4	1
PF15115	0.533333333333333	4.33333333333333
PF15123	0.266666666666667	0.333333333333333
PF15134	0.2	1.66666666666667
PF15136	0.333333333333333	0.666666666666667
PF15139	0.333333333333333	1.33333333333333
PF15156	0.266666666666667	1
PF15158	0.266666666666667	1
PF15160	0.2	2
PF15163	0.333333333333333	1.66666666666667
PF15168	0.0666666666666667	1
PF15175	0.266666666666667	1
PF15189	0.533333333333333	2.33333333333333
PF15227	3.33333333333333	6
PF15228	0.533333333333333	2.33333333333333
PF15239	0.666666666666667	2.33333333333333
PF15243	0.466666666666667	2.33333333333333
PF15244	0.4	1.33333333333333
PF15247	0.666666666666667	3.66666666666667
PF15249	1	1.66666666666667
PF15251	0.466666666666667	2
PF15253	0.333333333333333	2.33333333333333
PF15256	0.466666666666667	6
PF15257	0.533333333333333	14.6666666666667
PF15261	0.2	2.66666666666667
PF15280	0.666666666666667	2
PF15288	2	1
PF15294	0.333333333333333	5.33333333333333
PF15295	0.466666666666667	1
PF15305	0.4	2
PF15309	0.6	2.66666666666667
PF15311	0.466666666666667	1.33333333333333
PF15313	0.6	1
PF15320	0.333333333333333	2.33333333333333
PF15323	0.2	1.33333333333333
PF15324	0.133333333333333	1
PF15335	0.466666666666667	2
PF15336	0.466666666666667	1
PF15341	0.866666666666667	1
PF15346	1	2.66666666666667
PF15348	0.4	1
PF15359	0.533333333333333	2
PF15361	0.666666666666667	2
PF15364	0.466666666666667	1.33333333333333
PF15369	0.133333333333333	1
PF15370	0.666666666666667	1.33333333333333
PF15372	0.4	2
PF15375	0.733333333333333	1.33333333333333
PF15377	0.666666666666667	1
PF15383	0.6	1
PF15384	0.266666666666667	0.333333333333333
PF15391	0.266666666666667	1
PF15393	0.333333333333333	1
PF15397	0.266666666666667	1
PF15400	0.333333333333333	1.66666666666667
PF15405	0.6	0.666666666666667
PF15409	0.666666666666667	2.33333333333333
PF15410	2.8	8.33333333333333
PF15433	0.933333333333333	1.33333333333333
PF15450	0.2	0.666666666666667
PF15469	1.06666666666667	1.33333333333333
PF15477	1.4	3.66666666666667
PF15478	0.333333333333333	1
PF15479	0.266666666666667	2
PF15487	0.4	1
PF15497	0.266666666666667	0.666666666666667
PF15499	0.2	1.66666666666667
PF15501	0.466666666666667	2
PF15503	0.466666666666667	1
PF15508	1	4.66666666666667
PF15511	2.26666666666667	6.33333333333333
PF15519	1.26666666666667	2.66666666666667
PF15554	0.4	1
PF15558	0.466666666666667	1.33333333333333
PF15612	2.8	0.666666666666667
PF15613	2.53333333333333	4.66666666666667
PF15619	0.6	2
PF15625	0.6	1
PF15627	0.333333333333333	1.33333333333333
PF15630	0.8	1
PF15636	0.666666666666667	1.33333333333333
PF15663	1.13333333333333	4
PF15665	0.4	0.666666666666667
PF15667	0.266666666666667	1.33333333333333
PF15669	0.266666666666667	1.66666666666667
PF15674	0.2	1
PF15678	0.4	1
PF15684	0.333333333333333	0.666666666666667
PF15691	0.466666666666667	4.66666666666667
PF15706	0.666666666666667	0.333333333333333
PF15711	5.4	8.33333333333333
PF15717	0.266666666666667	2
PF15734	0.266666666666667	1.66666666666667
PF15739	0.8	3.66666666666667
PF15743	0.2	3.66666666666667
PF15766	0.266666666666667	1.66666666666667
PF15769	0.533333333333333	1.33333333333333
PF15778	0.733333333333333	4.33333333333333
PF15780	0.866666666666667	1.33333333333333
PF15785	0.666666666666667	2.33333333333333
PF15786	0.6	1
PF15787	1.86666666666667	8.66666666666667
PF15795	0.666666666666667	2.33333333333333
PF15798	0.266666666666667	2
PF15801	1	1.33333333333333
PF15802	0.2	1
PF15811	0.466666666666667	1
PF15814	0.266666666666667	2.66666666666667
PF15821	0.333333333333333	1.33333333333333
PF15862	0.6	0.333333333333333
PF15867	0.466666666666667	1
PF15870	0.733333333333333	1
PF15873	0.133333333333333	0.666666666666667
PF15874	1	4.66666666666667
PF15877	0.4	1
PF15880	0.466666666666667	1
PF15882	1.33333333333333	3.66666666666667
PF15884	0.533333333333333	1.33333333333333
PF15891	0.6	4
PF15892	0.0666666666666667	2
PF15898	0.866666666666667	4
PF15901	2	0.333333333333333
PF15903	0.666666666666667	1.33333333333333
PF15904	0.2	0.666666666666667
PF15906	0.866666666666667	1
PF15907	0.733333333333333	1
PF15911	0.6	1
PF15912	0.533333333333333	1
PF15914	0.133333333333333	1
PF15916	0.666666666666667	1
PF15917	0.8	3
PF15924	1	2
PF15926	0.533333333333333	3
PF15927	0.6	1.66666666666667
PF15936	1.46666666666667	3
PF15938	0.333333333333333	1
PF15951	0.4	0.333333333333333
PF15963	0.733333333333333	1
PF15964	0.466666666666667	1.33333333333333
PF15965	0.533333333333333	1.33333333333333
PF15966	0.6	1.33333333333333
PF15967	0.466666666666667	0.666666666666667
PF15982	0.8	1.33333333333333
PF15985	2	1.66666666666667
PF15990	0.4	1
PF15991	0.4	3
PF15993	1.66666666666667	10.6666666666667
PF15996	0.866666666666667	1.33333333333333
PF16002	0.6	1
PF16004	1.06666666666667	1
PF16013	0.266666666666667	1.33333333333333
PF16016	3.13333333333333	7.66666666666667
PF16017	0.733333333333333	2
PF16019	1	1.33333333333333
PF16020	0.466666666666667	1.33333333333333
PF16021	0.466666666666667	1
PF16026	0.933333333333333	4
PF16028	0.933333333333333	1.66666666666667
PF16029	0.2	1.33333333333333
PF16043	0.8	2
PF16045	0.733333333333333	1
PF16050	0.933333333333333	1
PF16053	0.933333333333333	1
PF16054	0.4	0.666666666666667
PF16057	0.8	3
PF16058	1.06666666666667	0.333333333333333
PF16065	0.533333333333333	1.33333333333333
PF16070	1	1
PF16076	3.2	11
PF16078	1.46666666666667	2
PF16087	0.0666666666666667	6
PF16088	0.4	1.33333333333333
PF16090	0.133333333333333	3.66666666666667
PF16092	0.666666666666667	1
PF16093	0.8	1
PF16094	0.466666666666667	1.33333333333333
PF16095	6	3.33333333333333
PF16099	0.4	1
PF16100	0.333333333333333	1
PF16113	2.06666666666667	2.66666666666667
PF16114	1.2	1.66666666666667
PF16116	0.4	2.66666666666667
PF16121	1.46666666666667	2.33333333333333
PF16123	1.53333333333333	1.66666666666667
PF16124	3.2	7
PF16134	1.73333333333333	2.66666666666667
PF16158	1.26666666666667	4.33333333333333
PF16159	0.666666666666667	4
PF16165	1.26666666666667	6.33333333333333
PF16172	1.6	1
PF16173	0.333333333333333	3
PF16174	0.266666666666667	0.333333333333333
PF16177	3.53333333333333	4
PF16178	2.4	12
PF16183	2.33333333333333	4.66666666666667
PF16185	0.533333333333333	1
PF16186	3.4	4.66666666666667
PF16187	2.6	7
PF16188	1.73333333333333	5.33333333333333
PF16189	1.8	6.33333333333333
PF16190	1.86666666666667	6.66666666666667
PF16191	1.8	6
PF16192	1.53333333333333	0.333333333333333
PF16197	4.6	17
PF16198	1.4	0.666666666666667
PF16199	1.06666666666667	1
PF16200	0.933333333333333	1.33333333333333
PF16201	1.26666666666667	1.33333333333333
PF16203	1.06666666666667	4.66666666666667
PF16205	1.46666666666667	2.33333333333333
PF16206	2	4
PF16207	1.86666666666667	2
PF16209	6.26666666666667	14.6666666666667
PF16211	9.13333333333333	14
PF16212	7.13333333333333	16
PF16213	2.66666666666667	5
PF16214	2	2
PF16242	0.0666666666666667	4.66666666666667
PF16275	1.06666666666667	2.33333333333333
PF16278	0.8	1
PF16282	1	1
PF16294	0.933333333333333	3
PF16300	2.73333333333333	4
PF16317	0.466666666666667	1
PF16320	1.33333333333333	1.66666666666667
PF16334	0.0666666666666667	1.33333333333333
PF16335	0.2	1.66666666666667
PF16350	1.2	3.33333333333333
PF16363	6.13333333333333	18
PF16366	1.8	8.66666666666667
PF16367	1.93333333333333	8.66666666666667
PF16381	1.2	5.66666666666667
PF16399	1.13333333333333	4.33333333333333
PF16401	0.533333333333333	2.33333333333333
PF16413	1.06666666666667	1.33333333333333
PF16414	1.66666666666667	5.33333333333333
PF16415	1.13333333333333	2
PF16417	1.06666666666667	2
PF16418	1.06666666666667	2
PF16420	1.06666666666667	1.66666666666667
PF16422	0.933333333333333	3.33333333333333
PF16423	0.8	3.33333333333333
PF16450	5.66666666666667	11
PF16453	1.06666666666667	2
PF16455	1.13333333333333	2.33333333333333
PF16457	2	8
PF16470	3.06666666666667	10.6666666666667
PF16471	0.733333333333333	6
PF16477	0.133333333333333	3.33333333333333
PF16484	0.6	3.66666666666667
PF16486	4.13333333333333	17.6666666666667
PF16487	2.53333333333333	3
PF16488	3.6	16.3333333333333
PF16491	1.53333333333333	2
PF16493	1.8	9.33333333333333
PF16494	0.8	2.33333333333333
PF16495	1.66666666666667	2.33333333333333
PF16496	0.8	1.33333333333333
PF16498	0.666666666666667	2.66666666666667
PF16499	2.6	12.6666666666667
PF16501	0.6	2.66666666666667
PF16503	1.2	1
PF16507	1.6	14
PF16511	1.4	2.66666666666667
PF16512	0.4	2
PF16519	0.6	2.33333333333333
PF16521	0.666666666666667	3
PF16526	1.06666666666667	4.66666666666667
PF16528	1.13333333333333	0.666666666666667
PF16529	0.8	1.33333333333333
PF16531	0.466666666666667	1
PF16533	0.733333333333333	3.66666666666667
PF16534	0.533333333333333	4
PF16540	0.6	2
PF16543	1.4	1.33333333333333
PF16544	1.53333333333333	2.33333333333333
PF16545	0.4	1.66666666666667
PF16546	0.733333333333333	2.33333333333333
PF16550	1.06666666666667	2.33333333333333
PF16558	0.6	2
PF16561	3.66666666666667	3.33333333333333
PF16562	0.333333333333333	1.33333333333333
PF16563	0.466666666666667	2.66666666666667
PF16564	0.866666666666667	2
PF16565	0.733333333333333	1.33333333333333
PF16566	0.933333333333333	1.33333333333333
PF16573	1.26666666666667	1.66666666666667
PF16574	0.2	1
PF16575	2.33333333333333	4.33333333333333
PF16579	1.26666666666667	2.66666666666667
PF16589	5.4	13
PF16622	1.73333333333333	0.666666666666667
PF16641	1.06666666666667	1.66666666666667
PF16652	0.933333333333333	3.66666666666667
PF16653	1.26666666666667	2.66666666666667
PF16656	5.06666666666667	16.6666666666667
PF16661	2.73333333333333	3.66666666666667
PF16669	0.6	1.33333333333333
PF16672	0.533333333333333	2.66666666666667
PF16679	0.733333333333333	1.33333333333333
PF16690	0.533333333333333	1
PF16692	0.733333333333333	2
PF16699	0.6	1.33333333333333
PF16704	0.8	1
PF16717	0.8	1
PF16725	0.466666666666667	1
PF16741	0.4	1.66666666666667
PF16744	0.466666666666667	3.33333333333333
PF16746	3.8	4.66666666666667
PF16752	0.8	1
PF16757	1.73333333333333	8.66666666666667
PF16759	0.4	2
PF16770	1.73333333333333	5.33333333333333
PF16794	0.466666666666667	2
PF16808	0.333333333333333	0.666666666666667
PF16835	1	1.66666666666667
PF16837	0.933333333333333	1.33333333333333
PF16839	0.133333333333333	0.333333333333333
PF16850	0.533333333333333	0.333333333333333
PF16863	3.8	23
PF16864	0.466666666666667	2.66666666666667
PF16866	0.533333333333333	2.33333333333333
PF16870	2.13333333333333	3.33333333333333
PF16876	0.866666666666667	3
PF16878	2.66666666666667	6.66666666666667
PF16879	1.93333333333333	3
PF16880	1.46666666666667	2.33333333333333
PF16881	1.13333333333333	1
PF16884	3.06666666666667	5.66666666666667
PF16886	1.2	3.33333333333333
PF16891	4	7
PF16897	1.86666666666667	2
PF16898	1.4	3.66666666666667
PF16899	1.6	1.66666666666667
PF16900	1.86666666666667	6
PF16901	1.13333333333333	2.33333333333333
PF16905	2.13333333333333	5
PF16906	1.26666666666667	2.33333333333333
PF16908	2.73333333333333	18.6666666666667
PF16909	3	14.6666666666667
PF16910	3.13333333333333	15.3333333333333
PF16912	0.0666666666666667	2.66666666666667
PF16916	1.93333333333333	9.66666666666667
PF16922	1.06666666666667	1
PF16923	1	2
PF16953	1	1.66666666666667
PF16969	1.2	1.33333333333333
PF16978	0.8	1
PF17004	1.06666666666667	1.33333333333333
PF17034	0.933333333333333	1
PF17035	3.53333333333333	2.33333333333333
PF17039	7.06666666666667	20.3333333333333
PF17045	0.266666666666667	0.666666666666667
PF17047	1.86666666666667	3.66666666666667
PF17048	1	1.33333333333333
PF17054	0.333333333333333	0.666666666666667
PF17064	1.6	9
PF17065	0.333333333333333	1
PF17095	0.4	1
PF17098	0.8	1.66666666666667
PF17102	1.06666666666667	2
PF17103	0.8	1
PF17120	1.06666666666667	1.66666666666667
PF17121	0.733333333333333	0.333333333333333
PF17123	2.46666666666667	5.66666666666667
PF17125	1	1.66666666666667
PF17135	1.4	2.33333333333333
PF17136	0.8	1
PF17137	0.4	4
PF17144	1.2	2
PF17146	1	1
PF17168	0.133333333333333	1.33333333333333
PF17170	2.86666666666667	0.333333333333333
PF17171	3.93333333333333	3.33333333333333
PF17177	3.8	1.66666666666667
PF17189	0.8	2.33333333333333
PF17207	7.26666666666667	12.3333333333333
PF17213	0.666666666666667	2
PF17215	1	1.33333333333333
PF17216	1.53333333333333	1.33333333333333
PF17218	0.733333333333333	1.33333333333333
PF17226	0.6	2
PF17283	0.333333333333333	0.333333333333333
PF17284	1.8	3
PF17285	1.13333333333333	1
PF17286	1.13333333333333	1
PF17291	0.8	3.66666666666667
PF17292	1.06666666666667	1
PF17297	1.53333333333333	5
PF17390	0.0666666666666667	5
PF17391	0.533333333333333	1.33333333333333
PF17392	0.533333333333333	1.33333333333333
PF17403	0.866666666666667	1
PF17404	0.933333333333333	1
PF17405	1	1
PF17406	0.933333333333333	1
PF17407	0.866666666666667	1
PF17408	0.533333333333333	1.33333333333333
PF17450	1.33333333333333	2.33333333333333
PF17652	0.666666666666667	0.666666666666667
PF17653	0.2	1.33333333333333
PF17655	3.33333333333333	8.33333333333333
PF17660	0.466666666666667	1.66666666666667
PF17661	0.533333333333333	0.666666666666667
PF17662	0.4	2
PF17664	0.266666666666667	1.66666666666667
PF17667	2.4	0.333333333333333
PF17674	1.2	1
PF17675	1.13333333333333	2.66666666666667
PF17677	1.8	8.33333333333333
PF17678	0.266666666666667	2.33333333333333
PF17681	4.66666666666667	5.66666666666667
PF17682	1.06666666666667	1.66666666666667
PF17683	0.933333333333333	1
PF17725	1.06666666666667	4.33333333333333
PF17741	0.4	1.33333333333333
PF17745	0.8	1
PF17749	0.6	1
PF17751	1.2	2.33333333333333
PF17753	0.866666666666667	3.66666666666667
PF17759	1	2
PF17763	1.06666666666667	1
PF17767	1.06666666666667	4
PF17771	8	4.33333333333333
PF17772	3.26666666666667	8
PF17777	2.46666666666667	4
PF17778	0.8	1.33333333333333
PF17780	1.66666666666667	0.666666666666667
PF17781	1.4	1.33333333333333
PF17784	0.733333333333333	4.33333333333333
PF17787	1.53333333333333	4.33333333333333
PF17794	1.2	15.6666666666667
PF17795	0.666666666666667	6.66666666666667
PF17796	0.6	7.33333333333333
PF17797	0.266666666666667	1
PF17800	1.8	1
PF17801	1	9.66666666666667
PF17807	1.13333333333333	2
PF17809	1.06666666666667	5
PF17811	1.33333333333333	2.66666666666667
PF17814	1.06666666666667	2.33333333333333
PF17815	1	4
PF17817	0.533333333333333	2.66666666666667
PF17819	0.333333333333333	1
PF17820	11.8	37.3333333333333
PF17822	0.133333333333333	1
PF17830	3.4	11.6666666666667
PF17832	1.93333333333333	3
PF17833	0.933333333333333	1.33333333333333
PF17835	1.26666666666667	0.666666666666667
PF17838	1.53333333333333	2.33333333333333
PF17846	2.53333333333333	6.33333333333333
PF17848	0.0666666666666667	0.333333333333333
PF17849	2.46666666666667	2
PF17852	7.13333333333333	24.3333333333333
PF17855	7.4	12.3333333333333
PF17856	2.06666666666667	3.66666666666667
PF17857	6.33333333333333	20.6666666666667
PF17862	26.4666666666667	59.3333333333333
PF17865	1	1
PF17867	2.4	4.66666666666667
PF17871	1.8	3.66666666666667
PF17872	1.73333333333333	0.333333333333333
PF17874	0.733333333333333	6.66666666666667
PF17877	0.733333333333333	1
PF17886	0.133333333333333	0.333333333333333
PF17888	0.733333333333333	3.33333333333333
PF17900	9.53333333333333	24.3333333333333
PF17903	1.06666666666667	2
PF17904	0.8	3.33333333333333
PF17906	3.33333333333333	27.6666666666667
PF17907	2.06666666666667	3
PF17913	0.866666666666667	6
PF17916	0.8	2
PF17917	1.26666666666667	42.3333333333333
PF17919	1.66666666666667	49
PF17921	9.33333333333333	88.6666666666667
PF17927	0.933333333333333	0.666666666666667
PF17942	1.93333333333333	2.33333333333333
PF17956	0.933333333333333	3.33333333333333
PF17958	1.4	3
PF17960	1.26666666666667	2
PF17963	0.933333333333333	3.33333333333333
PF17973	0.2	9.33333333333333
PF17978	0.466666666666667	1.33333333333333
PF17979	0.6	2
PF18004	1.13333333333333	1
PF18005	0.8	1.33333333333333
PF18014	0.6	2.66666666666667
PF18016	1.33333333333333	4
PF18017	0.533333333333333	0.666666666666667
PF18018	1	1
PF18023	0.266666666666667	3
PF18027	2.06666666666667	10.3333333333333
PF18031	1.53333333333333	1
PF18035	0.866666666666667	1.33333333333333
PF18036	0.666666666666667	0.333333333333333
PF18037	0.333333333333333	1.33333333333333
PF18043	0.0666666666666667	1.33333333333333
PF18044	5.06666666666667	8.33333333333333
PF18051	1.2	1.33333333333333
PF18055	1	3
PF18078	0.0666666666666667	8
PF18084	0.466666666666667	1.33333333333333
PF18086	1.2	2
PF18097	0.8	1.66666666666667
PF18098	1.13333333333333	1.33333333333333
PF18100	1.2	3
PF18101	0.8	3
PF18102	2.46666666666667	4.66666666666667
PF18108	0.533333333333333	1.66666666666667
PF18109	0.4	1
PF18111	0.333333333333333	2.33333333333333
PF18114	0.533333333333333	3.66666666666667
PF18115	0.466666666666667	0.333333333333333
PF18116	0.6	2
PF18119	0.866666666666667	0.333333333333333
PF18124	1	3.33333333333333
PF18127	0.4	1.33333333333333
PF18129	0.866666666666667	2
PF18131	1.33333333333333	1.66666666666667
PF18136	0.866666666666667	1.66666666666667
PF18137	1	0.666666666666667
PF18139	3.86666666666667	93.6666666666667
PF18140	0.6	1
PF18141	0.733333333333333	2
PF18147	0.8	3.66666666666667
PF18148	1.26666666666667	4.66666666666667
PF18149	1.46666666666667	3
PF18150	1.4	2.33333333333333
PF18151	1.33333333333333	1.33333333333333
PF18158	0.6	2.66666666666667
PF18190	1.2	3.66666666666667
PF18198	7.53333333333333	25.6666666666667
PF18199	8.73333333333333	26.6666666666667
PF18201	1.8	4
PF18253	0.733333333333333	2.33333333333333
PF18262	1	1.33333333333333
PF18263	1	1.33333333333333
PF18264	1.13333333333333	4.66666666666667
PF18265	1	1
PF18266	0.8	3.33333333333333
PF18267	0.4	1.33333333333333
PF18289	0.4	4
PF18290	1.13333333333333	1.66666666666667
PF18296	1.06666666666667	3.33333333333333
PF18307	0.933333333333333	1
PF18308	0.733333333333333	0.666666666666667
PF18323	0.933333333333333	1.33333333333333
PF18332	0.8	2
PF18336	0.666666666666667	3.33333333333333
PF18346	3.73333333333333	4.66666666666667
PF18358	0.4	2.66666666666667
PF18360	0.6	2.33333333333333
PF18366	1.06666666666667	2.33333333333333
PF18371	0.933333333333333	2.66666666666667
PF18372	1	1
PF18375	0.6	1
PF18376	1.13333333333333	1.33333333333333
PF18382	0.6	3
PF18383	0.4	1.33333333333333
PF18384	0.666666666666667	2.66666666666667
PF18385	0.466666666666667	1.33333333333333
PF18386	0.533333333333333	5
PF18391	0.533333333333333	2.33333333333333
PF18392	0.466666666666667	1.33333333333333
PF18400	1	1
PF18401	1	1.33333333333333
PF18402	1	1.33333333333333
PF18403	0.866666666666667	1.33333333333333
PF18404	1.06666666666667	1
PF18408	0.333333333333333	1.33333333333333
PF18409	0.866666666666667	3.33333333333333
PF18420	0.466666666666667	1
PF18436	0.466666666666667	1.33333333333333
PF18439	0.666666666666667	1
PF18474	0.4	1
PF18479	0.333333333333333	1
PF18503	0.933333333333333	0.666666666666667
PF18552	0.733333333333333	2
PF18553	1	0.666666666666667
PF18554	0.466666666666667	0.333333333333333
PF18564	0.8	6.33333333333333
PF18569	0.466666666666667	0.333333333333333
PF18592	0.0666666666666667	0.333333333333333
PF18694	0.933333333333333	4
PF18699	0.466666666666667	1
