PFAM	UniProt	BRACP
PF16294	0.857142857142857	2
PF16300	2.64285714285714	4
PF16320	1.35714285714286	1
PF16350	1.21428571428571	1
PF16363	6.07142857142857	7
PF16366	1.64285714285714	4
PF16367	1.78571428571429	4
PF16381	1.21428571428571	1
PF16399	1.14285714285714	1
PF16401	0.5	1
PF16413	1.07142857142857	1
PF16414	1.57142857142857	3
PF16415	1.14285714285714	1
PF16417	1.07142857142857	1
PF16418	1	2
PF16420	1.07142857142857	1
PF16421	1.64285714285714	1
PF16422	0.928571428571429	1
PF16423	0.785714285714286	1
PF16450	5.71428571428571	5
PF16453	1.07142857142857	1
PF16454	0.5	1
PF16455	1.14285714285714	1
PF16470	2.92857142857143	5
PF16471	0.714285714285714	1
PF16474	0.714285714285714	2
PF16484	0.571428571428571	1
PF16486	4.21428571428571	3
PF16487	2.5	3
PF16488	3.57142857142857	4
PF16491	1.5	2
PF16493	1.78571428571429	2
PF16494	0.785714285714286	1
PF16495	1.71428571428571	1
PF16496	0.714285714285714	2
PF16498	0.642857142857143	1
PF16499	2.71428571428571	1
PF16501	0.571428571428571	1
PF16503	1.21428571428571	1
PF16507	1.42857142857143	4
PF16508	0.428571428571429	1
PF16511	1.42857142857143	1
PF16519	0.571428571428571	1
PF16521	0.642857142857143	1
PF16526	1.07142857142857	1
PF16528	1.14285714285714	1
PF16529	0.785714285714286	1
PF16531	0.428571428571429	1
PF16533	0.714285714285714	1
PF16540	0.5	2
PF16544	1.5	2
PF16545	0.357142857142857	1
PF16546	0.714285714285714	1
PF16550	1.07142857142857	1
PF16558	0.571428571428571	1
PF16561	3.71428571428571	3
PF16565	0.642857142857143	2
PF16566	0.928571428571429	1
PF16573	1.21428571428571	2
PF16574	0.142857142857143	1
PF16575	2.35714285714286	2
PF16577	0.285714285714286	1
PF16579	1.21428571428571	2
PF16589	5.42857142857143	5
PF16652	0.928571428571429	1
PF16653	1.28571428571429	1
PF16656	5.21428571428571	3
PF16661	2.71428571428571	3
PF16669	0.571428571428571	1
PF16672	0.5	1
PF16679	0.714285714285714	1
PF16686	0.642857142857143	1
PF16687	0.285714285714286	1
PF16690	0.5	1
PF16692	0.714285714285714	1
PF16698	0.5	1
PF16699	0.571428571428571	1
PF16704	0.785714285714286	1
PF16717	0.785714285714286	1
PF16725	0.428571428571429	1
PF16744	0.428571428571429	1
PF16746	3.85714285714286	3
PF16748	0.142857142857143	1
PF16752	0.785714285714286	1
PF16757	1.71428571428571	2
PF16759	0.357142857142857	1
PF16770	1.64285714285714	3
PF16794	0.428571428571429	1
PF16835	1	1
PF16837	0.928571428571429	1
PF16863	3.57142857142857	7
PF16866	0.5	1
PF16870	2.14285714285714	2
PF16876	0.857142857142857	1
PF16878	2.64285714285714	3
PF16879	2	1
PF16880	1.5	1
PF16881	1.14285714285714	1
PF16884	3	4
PF16886	1.21428571428571	1
PF16891	4.14285714285714	2
PF16897	1.85714285714286	2
PF16898	1.35714285714286	2
PF16899	1.5	3
PF16900	1.92857142857143	1
PF16901	1.14285714285714	1
PF16905	2.07142857142857	3
PF16906	1.28571428571429	1
PF16908	2.64285714285714	4
PF16909	3	3
PF16910	3	5
PF16922	1.07142857142857	1
PF16923	1	1
PF16953	1	1
PF16969	1.21428571428571	1
PF16975	0.571428571428571	1
PF16978	0.785714285714286	1
PF17004	1.07142857142857	1
PF17034	0.857142857142857	2
PF17035	3.71428571428571	1
PF17039	5.64285714285714	27
PF17045	0.214285714285714	1
PF17047	1.92857142857143	1
PF17064	1.42857142857143	4
PF17065	0.285714285714286	1
PF17095	0.357142857142857	1
PF17098	0.785714285714286	1
PF17120	1	2
PF17121	0.714285714285714	1
PF17123	2.57142857142857	1
PF17125	1	1
PF17135	1.42857142857143	1
PF17136	0.785714285714286	1
PF17144	1.14285714285714	2
PF17146	1	1
PF17170	2.85714285714286	3
PF17171	3.92857142857143	4
PF17172	2.71428571428571	2
PF17189	0.785714285714286	1
PF17207	7.14285714285714	9
PF17213	0.571428571428571	2
PF17215	1	1
PF17216	1.5	2
PF17217	1.57142857142857	1
PF17218	0.714285714285714	1
PF17284	1.85714285714286	1
PF17285	1.14285714285714	1
PF17286	1.14285714285714	1
PF17291	0.785714285714286	1
PF17292	1.07142857142857	1
PF17297	1.28571428571429	5
PF17391	0.5	1
PF17392	0.5	1
PF17403	0.857142857142857	1
PF17404	0.928571428571429	1
PF17405	1	1
PF17406	0.928571428571429	1
PF17407	0.857142857142857	1
PF17408	0.5	1
PF17450	1.35714285714286	1
PF17652	0.571428571428571	2
PF17655	3.28571428571429	4
PF17661	0.5	1
PF17662	0.357142857142857	1
PF17664	0.214285714285714	1
PF17674	1.14285714285714	2
PF17675	1.14285714285714	1
PF17677	1.85714285714286	1
PF17681	4.71428571428571	4
PF17682	1	2
PF17683	0.928571428571429	1
PF17725	1	2
PF17741	0.357142857142857	1
PF17743	0.0714285714285714	1
PF17749	0.571428571428571	1
PF17751	1.14285714285714	2
PF17753	0.857142857142857	1
PF17759	1	1
PF17763	1	2
PF17767	1.07142857142857	1
PF17771	7.07142857142857	21
PF17772	3.21428571428571	4
PF17777	2.5	2
PF17778	0.785714285714286	1
PF17780	1.64285714285714	2
PF17781	1.42857142857143	1
PF17787	1.42857142857143	3
PF17791	3	2
PF17794	1.07142857142857	3
PF17795	0.571428571428571	2
PF17796	0.571428571428571	1
PF17800	1.85714285714286	1
PF17807	1.14285714285714	1
PF17809	1.07142857142857	1
PF17811	1.28571428571429	2
PF17814	1	2
PF17817	0.5	1
PF17820	10.7857142857143	26
PF17826	0.214285714285714	1
PF17830	3.35714285714286	4
PF17832	1.92857142857143	2
PF17833	0.928571428571429	1
PF17835	1.28571428571429	1
PF17838	1.5	2
PF17846	2.57142857142857	2
PF17849	2.5	2
PF17852	6.64285714285714	14
PF17855	7.28571428571429	9
PF17856	2.07142857142857	2
PF17857	5.85714285714286	13
PF17862	26.5	26
PF17865	1	1
PF17867	2.35714285714286	3
PF17872	1.71428571428571	2
PF17874	0.714285714285714	1
PF17877	0.714285714285714	1
PF17888	0.714285714285714	1
PF17900	9.21428571428571	14
PF17902	1.21428571428571	2
PF17903	1.07142857142857	1
PF17904	0.785714285714286	1
PF17907	2.07142857142857	2
PF17916	0.785714285714286	1
PF17919	1.71428571428571	1
PF17921	4.42857142857143	78
PF17942	2	1
PF17949	0.285714285714286	1
PF17956	0.928571428571429	1
PF17958	1.35714285714286	2
PF17979	0.571428571428571	1
PF18004	1.14285714285714	1
PF18016	1.28571428571429	2
PF18017	0.5	1
PF18018	1	1
PF18027	2	3
PF18031	1.5	2
PF18035	0.857142857142857	1
PF18036	0.642857142857143	1
PF18044	5.28571428571429	2
PF18051	1.21428571428571	1
PF18055	1	1
PF18084	0.428571428571429	1
PF18086	1.21428571428571	1
PF18097	0.785714285714286	1
PF18098	1.14285714285714	1
PF18100	1.21428571428571	1
PF18101	0.785714285714286	1
PF18102	2.42857142857143	3
PF18107	0.285714285714286	3
PF18108	0.428571428571429	2
PF18109	0.357142857142857	1
PF18111	0.285714285714286	1
PF18112	0.357142857142857	1
PF18114	0.5	1
PF18115	0.428571428571429	1
PF18116	0.571428571428571	1
PF18118	0.357142857142857	1
PF18124	1	1
PF18131	1.35714285714286	1
PF18136	0.857142857142857	1
PF18137	0.928571428571429	2
PF18139	3.28571428571429	12
PF18140	0.571428571428571	1
PF18141	0.714285714285714	1
PF18147	0.785714285714286	1
PF18148	1.21428571428571	2
PF18149	1.42857142857143	2
PF18150	1.42857142857143	1
PF18158	0.571428571428571	1
PF18190	1.21428571428571	1
PF18192	0.5	1
PF18198	7.07142857142857	14
PF18199	8.21428571428571	16
PF18201	1.64285714285714	4
PF18262	1	1
PF18263	1	1
PF18264	1.14285714285714	1
PF18265	1	1
PF18266	0.785714285714286	1
PF18289	0.285714285714286	2
PF18290	1.14285714285714	1
PF18293	0.428571428571429	1
PF18295	0.428571428571429	1
PF18296	1.07142857142857	1
PF18307	0.928571428571429	1
PF18308	0.714285714285714	1
PF18323	0.928571428571429	1
PF18346	3.5	7
PF18366	1	2
PF18371	0.928571428571429	1
PF18375	0.571428571428571	1
PF18376	1.14285714285714	1
PF18382	0.571428571428571	1
PF18383	0.357142857142857	1
PF18384	0.642857142857143	1
PF18386	0.5	1
PF18392	0.428571428571429	1
PF18408	0.285714285714286	1
PF18409	0.857142857142857	1
PF18418	0.285714285714286	1
PF18420	0.428571428571429	1
PF18436	0.428571428571429	1
PF18437	0.5	1
PF18439	0.642857142857143	1
PF18503	0.928571428571429	1
PF18517	1.21428571428571	1
PF18552	0.714285714285714	1
PF18553	1	1
PF18554	0.428571428571429	1
PF18564	0.714285714285714	2
PF18569	0.428571428571429	1
PF18594	0.0714285714285714	1
PF18694	0.928571428571429	1
PF18700	0.285714285714286	1
PF18704	0.357142857142857	1
PF18716	0.428571428571429	1
PF18718	2.71428571428571	1
PF18738	1.07142857142857	2
PF18758	6.07142857142857	2
PF18770	0.571428571428571	1
PF18777	1.07142857142857	2
PF18784	1.07142857142857	2
PF18787	1.14285714285714	2
PF18806	0.357142857142857	1
PF18808	1.07142857142857	1
PF18826	0.785714285714286	1
PF18829	0.5	1
